ID,LAT,LON,NAME,Total Days,Missing Days,Missing %,Distance_to_Coast_km,Region,Days_Checked,Suspect_Days,Suspect_%,Likely_Malfunctioning,Malfunction_Score,Event,Period
USW00012935,28.7247,-96.2536,PALACIOS MUNI AP,14,0,0.0,26.191580184690608,Coastal,14,4,28.57,True,14.28,Harvey,After
USW00012953,29.2661,-96.0075,WHARTON RGNL AP,14,11,78.57,34.19835564618808,Coastal,3,2,66.67,True,72.62,Harvey,After
USW00012960,29.9844,-95.3608,HOUSTON INTERCONTINENTAL AP,14,0,0.0,0.0,Coastal,14,3,21.43,True,10.72,Harvey,After
USW00012968,29.5589,-91.525,SALT PT,14,0,0.0,26.565377598443572,Coastal,14,3,21.43,True,10.72,Harvey,After
USW00012975,29.5192,-95.2422,HOUSTON CLOVER FLD,14,0,0.0,1.8572850443177737,Coastal,14,4,28.57,True,14.28,Harvey,After
USW00012976,29.1153,-95.4633,ANGLETON LK JACKSON BRAZORIA C,14,5,35.71,1.5147548416833831,Coastal,9,3,33.33,True,34.52,Harvey,After
USW00012977,29.6197,-95.6575,HOUSTON SUGARLAND MEM,14,0,0.0,0.0,Coastal,14,2,14.29,False,7.14,Harvey,After
USW00012981,28.9731,-95.8633,BAY CITY MUNI AP,14,0,0.0,14.664514041755197,Coastal,14,4,28.57,True,14.28,Harvey,After
USW00013935,31.3964,-92.2828,ALEXANDRIA ESLER FLD,14,0,0.0,12.31934416832791,Coastal,14,5,35.71,True,17.86,Harvey,After
USW00013970,30.5378,-91.1469,BATON ROUGE METRO AP,14,0,0.0,0.0,Coastal,14,4,28.57,True,14.28,Harvey,After
USW00013976,30.1986,-91.9894,LAFAYETTE RGNL AP,14,0,0.0,0.0,Coastal,14,4,28.57,True,14.28,Harvey,After
USW00053902,30.3611,-95.4175,CONROE MONTGOMERY CO AP,14,0,0.0,0.0,Coastal,14,3,21.43,True,10.72,Harvey,After
USW00053903,30.7444,-95.5867,HUNTSVILLE MUNI AP,14,0,0.0,1.3783204798906665,Coastal,14,2,14.29,False,7.14,Harvey,After
USW00053910,30.0681,-95.5564,HOUSTON HOOKS MEM AP,14,0,0.0,2.5454026829856344,Coastal,14,2,14.29,False,7.14,Harvey,After
USW00053915,30.0292,-91.8844,NEW IBERIA AP - ACADIANA RGNL,14,0,0.0,5.513326208079926,Coastal,14,3,21.43,True,10.72,Harvey,After
USW00053928,30.2189,-96.3742,BRENHAM MUNI AP,14,0,0.0,47.395316524064754,Coastal,14,3,21.43,True,10.72,Harvey,After
USW00053960,30.0917,-91.8731,LAFAYETTE 13 SE,14,0,0.0,9.632549510046632,Coastal,14,4,28.57,True,14.28,Harvey,After
USW00053988,31.0217,-92.9108,FT POLK FULLERTON LNDG STRIP,14,0,0.0,29.981464026380937,Coastal,14,2,14.29,False,7.14,Harvey,After
USW00093915,31.3347,-92.5586,ALEXANDRIA INTL AP,14,0,0.0,5.732598130338107,Coastal,14,5,35.71,True,17.86,Harvey,After
USW00093987,31.2358,-94.7547,LUFKIN ANGELINA CO AP,14,0,0.0,1.3262116311909542,Coastal,14,2,14.29,False,7.14,Harvey,After
US1ALBW0045,30.488,-87.8002,SILVERHILL 5.0 SW,9,9,100.0,19.57260121416126,Coastal,0,0,0.0,True,50.0,Rita,Before
US1ALTS0003,33.0786,-87.4009,HOLT 11.4 SSE,9,9,100.0,14.137698384561007,Coastal,0,0,0.0,True,50.0,Rita,Before
US1LALF0010,29.702,-90.6262,RACELAND 2.1 WSW,9,9,100.0,10.778455904217545,Coastal,0,0,0.0,True,50.0,Rita,Before
US1LATR0015,29.635,-90.7405,HOUMA 4.4 NNW,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1MSHR0022,30.6592,-89.1297,SAUCIER 1.7 NNE,9,9,100.0,21.48228180414012,Coastal,0,0,0.0,True,50.0,Rita,Before
US1MSNW0005,32.5706,-89.1432,UNION 1.6 W,9,8,88.89,48.762070064340584,Coastal,1,0,0.0,True,44.44,Rita,Before
US1MSRN0013,32.3471,-89.9874,BRANDON 4.7 NNE,9,9,100.0,5.990292257639462,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXAR0007,28.0357,-97.0717,ROCKPORT 1.3 WSW,9,9,100.0,0.3283043494845695,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXAS0002,29.8925,-96.489,NEW ULM 0.1 ENE,9,9,100.0,79.07994689899645,Rural,0,0,0.0,True,50.0,Rita,Before
US1TXBEL034,31.0684,-97.4561,BELTON 0.4 E,9,9,100.0,6.60570754137393,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXBEL113,31.0919,-97.4486,TEMPLE 5.1 W,9,9,100.0,4.783555344531458,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXBRT124,30.7061,-98.2713,BURNET 4.5 SSW,9,9,100.0,49.5618566547205,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXBST086,30.1685,-97.2498,BASTROP 5.1 NE,9,9,100.0,44.71988310197278,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXBST140,30.1153,-97.342,BASTROP 2.2 W,9,9,100.0,38.22540505196106,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXBST152,30.3702,-97.3113,ELGIN 3.9 ENE,9,9,100.0,35.4906079562432,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXBXR229,29.5178,-98.4388,TERRELL HILLS 2.8 N,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXCLL018,33.0539,-96.8371,PLANO 5.3 W,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXCLL030,33.3127,-96.5827,ANNA 3.7 SSW,9,9,100.0,5.6490204594558735,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXCLL033,32.9921,-96.7397,RICHARDSON 2.2 NW,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXCML048,29.9454,-98.3706,CANYON LAKE 8.1 NW,9,9,100.0,36.640368148936915,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXCML092,29.6411,-98.3114,GARDEN RIDGE 1.2 WNW,9,9,100.0,5.317538542314873,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXCML219,29.7481,-98.2522,NEW BRAUNFELS 8.6 WNW,9,9,100.0,13.059396342111604,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXDA0050,32.5996,-96.9537,CEDAR HILL 1.4 N,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXDA0052,32.7709,-96.6409,MESQUITE 2.4 W,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXDN0068,33.1562,-97.0345,SHADY SHORES 0.7 SE,9,9,100.0,2.2325188151692132,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXDN0108,33.2339,-97.2932,PONDER 3.8 N,9,9,100.0,14.44500612721719,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXDN0109,33.1832,-97.2862,PONDER 0.3 NNE,9,9,100.0,14.089243705273063,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXDW0008,29.0423,-97.6523,YORKTOWN 9.8 WNW,9,9,100.0,72.27335177097787,Rural,0,0,0.0,True,50.0,Rita,Before
US1TXEL0023,32.4225,-96.8108,WAXAHACHIE 2.6 ENE,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXGZ0010,29.4461,-97.425,GONZALES 4.5 SSE,9,9,100.0,77.66079005507123,Rural,0,0,0.0,True,50.0,Rita,Before
US1TXHYS012,30.1066,-97.8539,BUDA 1.7 NNW,9,9,100.0,8.216753527844578,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXHYS292,30.0284,-98.0761,WIMBERLEY 2.9 NNE,9,9,100.0,17.165769900658756,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXJC0002,33.0402,-98.1207,PERRIN 3.0 ENE,9,9,100.0,24.865480085374568,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXLL0002,30.6936,-98.4098,KINGSLAND 3.3 NE,9,9,100.0,63.434894446576614,Rural,0,0,0.0,True,50.0,Rita,Before
US1TXLO0009,28.3638,-98.1405,GEORGE WEST 2.7 NNW,9,9,100.0,48.387972082625296,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXMCL038,31.6166,-97.1403,WACO 4.1 NE,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXNU0013,27.5861,-97.7908,BISHOP 0.4 ENE,9,9,100.0,30.9695928975512,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXNV0005,32.067,-96.745,BLOOMING GROVE 2.4 SW,9,9,100.0,27.943318959114226,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXSM0028,32.2093,-95.3207,FLINT 1.7 ENE,9,9,100.0,8.142903139314033,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXTN0087,32.8757,-97.4798,EAGLE MOUNTAIN 2.4 WSW,9,8,88.89,3.9849633461463654,Coastal,1,0,0.0,True,44.44,Rita,Before
US1TXTV0117,30.3721,-97.8134,AUSTIN 5.9 NW,9,9,100.0,0.0,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXTV0207,30.3419,-98.1322,DRIPPING SPRINGS 10.9 NNW,9,9,100.0,27.52814888403329,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXVC0034,28.7423,-97.0268,VICTORIA 6.4 SSW,9,9,100.0,6.742368501663224,Coastal,0,0,0.0,True,50.0,Rita,Before
US1TXWL0009,29.8729,-96.003,BROOKSHIRE 6.9 NNW,9,9,100.0,26.039677983675556,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00010140,32.2322,-87.4103,ALBERTA,9,0,0.0,45.17084490779019,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00010178,33.1272,-88.155,ALICEVILLE,9,9,100.0,52.00554352147743,Rural,0,0,0.0,True,50.0,Rita,Before
USC00010184,33.2103,-88.2869,BEVILL L&D,9,0,0.0,36.10290773912429,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00010402,31.1819,-87.4389,ATMORE,9,0,0.0,67.29928719328933,Rural,9,0,0.0,False,0.0,Rita,Before
USC00010505,33.4528,-87.3572,BANKHEAD L&D,9,0,0.0,28.779005717686974,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00010583,30.8839,-87.7853,BAY MINETTE,9,0,0.0,27.005729121077646,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00010764,33.3936,-87.0067,BESSEMER 3 WSW,9,0,0.0,0.0,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00011080,31.1414,-87.0486,BREWTON 3 ENE,9,0,0.0,63.20789670263743,Rural,9,0,0.0,False,0.0,Rita,Before
USC00011084,31.0583,-87.055,BREWTON 3 SSE,9,0,0.0,52.39003849370076,Rural,9,0,0.0,False,0.0,Rita,Before
USC00011143,33.2619,-87.3103,BROOKWOOD,9,0,0.0,16.526207225118046,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00011189,32.0911,-88.2322,BUTLER,9,0,0.0,60.0787662604144,Rural,9,0,0.0,False,0.0,Rita,Before
USC00011566,31.4714,-88.2503,CHATOM,9,0,0.0,61.04812226213198,Rural,9,0,0.0,False,0.0,Rita,Before
USC00011690,31.6147,-87.5003,CLAIBORNE L&D,9,0,0.0,96.6282889997027,Rural,9,0,0.0,False,0.0,Rita,Before
USC00011803,30.3875,-88.2269,CODEN,9,0,0.0,17.98151650121329,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00011810,31.7561,-88.1289,COFFEEVILLE L&D,9,0,0.0,95.33810351545084,Rural,9,0,0.0,False,0.0,Rita,Before
USC00012172,30.2506,-88.0775,DAUPHIN IS #2,9,6,66.67,30.079533569288447,Coastal,3,0,0.0,True,33.34,Rita,Before
USC00012245,32.5194,-87.8794,DEMOPOLIS L&D,9,9,100.0,1.5057398642391013,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00012813,30.5467,-87.8808,FAIRHOPE 2 NE,9,0,0.0,8.155171737596627,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00013160,32.8347,-88.1342,GAINESVILLE LOCK,9,0,0.0,50.490736622515534,Rural,9,0,0.0,False,0.0,Rita,Before
USC00013511,32.6922,-87.5761,GREENSBORO,9,0,0.0,34.388651094861714,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00013930,33.2531,-87.4497,HOLT L&D,9,0,0.0,2.0220430757097954,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00014193,31.5253,-87.9278,JACKSON,9,0,0.0,67.07746546497523,Rural,9,0,0.0,False,0.0,Rita,Before
USC00014798,32.5811,-88.1897,LIVINGSTON,9,0,0.0,36.976048128186726,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00015112,32.7028,-87.2681,MARION 7 NE,9,0,0.0,39.49157807418304,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00015121,32.4717,-87.2308,MARION JUNCTION 2 NE,9,0,0.0,18.847030089238515,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00015354,31.9306,-88.4586,MELVIN,9,9,100.0,60.601242130520625,Rural,0,0,0.0,True,50.0,Rita,Before
USC00015420,32.1003,-87.3983,MILLERS FERRY L&D,9,0,0.0,55.40413160271375,Rural,9,0,0.0,False,0.0,Rita,Before
USC00015658,32.9964,-87.6319,MOUNDVILLE,9,0,0.0,19.55697323115302,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00016362,32.6567,-87.0928,PERRYVILLE,9,0,0.0,25.163259570600843,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00016847,33.3739,-88.0053,REFORM,9,0,0.0,43.156365279135024,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00016988,30.5653,-87.7017,ROBERTSDALE,9,0,0.0,21.925643726286804,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00017366,32.4111,-87.0144,SELMA,9,0,0.0,0.0,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00018178,31.9172,-87.7347,THOMASVILLE,9,0,0.0,77.64812732202455,Rural,9,0,0.0,False,0.0,Rita,Before
USC00018380,33.2231,-87.61,TUSCALOOSA ACFD,9,0,0.0,0.0,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00018385,33.2108,-87.5933,TUSCALOOSA OLIVER DAM,9,0,0.0,0.0,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00018446,32.5506,-87.5308,UNIONTOWN,9,9,100.0,31.78090823990645,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00018637,31.21,-87.1789,WALLACE 2 E,9,0,0.0,73.2167400899987,Rural,9,0,0.0,False,0.0,Rita,Before
USC00018673,32.7747,-87.8306,WARRIOR L&D,9,0,0.0,31.413519087210293,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00018809,33.1186,-87.1264,W BLOCTON,9,0,0.0,35.233193524849355,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00018867,31.6508,-87.7097,WHATLEY,9,7,77.78,89.37634778261932,Rural,2,0,0.0,True,38.89,Rita,Before
USC00031140,33.3053,-92.4867,CALION L&D,9,0,0.0,17.851563738379586,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00031730,33.1111,-91.9481,CROSSETT 2 SSE,9,0,0.0,2.86594262457614,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00032355,33.1144,-91.2628,EUDORA,9,0,0.0,39.82961552000307,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00032475,33.0597,-92.1236,FELSENTHAL L&D,9,0,0.0,18.13266389507925,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00033088,33.2278,-91.7939,HAMBURG,9,9,100.0,19.030305066960853,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00034185,33.3614,-93.5675,LEWISVILLE,9,0,0.0,29.286054800072648,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00034548,33.2586,-93.1822,MAGNOLIA,9,0,0.0,3.5151557334495385,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00034936,33.3008,-92.3494,MORO BAY SP,9,0,0.0,31.106095415239608,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00035866,33.2511,-91.5058,PORTLAND,9,0,0.0,47.91125142874955,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00085793,30.7794,-87.1414,MILTON EXP STN,9,0,0.0,18.29445093654837,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00086999,30.53,-87.1983,PENSACOLA 7 NNE,9,0,0.0,0.0,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00160007,29.9689,-92.1169,ABBEVILLE,9,0,0.0,26.640300375552282,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00160012,30.4586,-90.0975,ABITA RVR COVINGTON,9,0,0.0,0.0,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160016,30.4714,-90.0436,ABITA SPRINGS 1 SW,9,0,0.0,2.5161909821917203,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00160021,30.4372,-90.0519,ABITA SPRINGS FIRE TWR,9,0,0.0,0.45601387294707924,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160098,31.3206,-92.4611,ALEXANDRIA,9,0,0.0,0.0,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160103,31.2483,-92.4486,ALEXANDRIA 5 SSE,9,0,0.0,1.5850838935171465,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00160205,30.7094,-90.525,AMITE,9,0,0.0,21.740443293097858,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160238,30.9644,-89.815,ANGIE,9,0,0.0,54.56950122941723,Rural,9,1,11.11,False,5.56,Rita,Before
USC00160277,32.5511,-92.9186,ARCADIA,9,0,0.0,20.70985334028072,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160349,32.1292,-93.1164,ASHLAND,9,0,0.0,44.145533775446395,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160462,30.5669,-91.1633,BAKER,9,0,0.0,0.0,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160537,32.7314,-91.9144,BASTROP,9,0,0.0,5.234676751545665,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00160540,30.8206,-91.6622,BATCHELOR,9,0,0.0,56.51289758950308,Rural,9,3,33.33,True,16.66,Rita,Before
USC00160546,30.5586,-91.0342,BATON ROUGE CNTRL,9,0,0.0,5.692536853477647,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00160548,30.4192,-91.1303,BATON ROUGE CONCORD,9,0,0.0,0.0,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00160558,30.4494,-91.0478,BATON ROUGE SHERWOOD,9,0,0.0,0.0,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00160565,30.1328,-91.3228,BAYOU SORREL LOCK,9,0,0.0,20.395088917959463,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00160617,30.7903,-92.4969,BEAVER FIRE TWR,9,0,0.0,53.60737371146349,Rural,9,1,11.11,False,5.56,Rita,Before
USC00160658,29.9747,-93.0897,BELL CITY 13 SW,9,0,0.0,28.594005737917936,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00160718,32.6997,-93.6619,BENTON 5E,9,9,100.0,12.655467532841481,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00160800,32.3744,-92.9433,BIENVILLE 3 NE,9,0,0.0,30.815587927865153,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00160945,30.7808,-89.8567,BOGALUSA,9,0,0.0,34.63617710540486,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00161200,32.5331,-93.71,BOSSIER CITY 2,9,0,0.0,0.0,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00161232,31.395,-92.7167,BOYCE 3 WNW,9,0,0.0,24.638152161991158,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00161235,31.3025,-92.73,BOYCE 7 SW,9,0,0.0,23.017659343589184,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00161246,30.3919,-91.2711,BRUSLY 2 W,9,0,0.0,1.7638886546570074,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00161287,30.9594,-92.1786,BUNKIE,9,0,0.0,48.730109768324105,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00161292,29.3414,-89.5158,BURAS,9,0,0.0,81.13752633923639,Rural,9,2,22.22,True,11.11,Rita,Before
USC00161365,30.2817,-91.6911,BUTTE LA ROSE,9,0,0.0,31.88469805946053,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00161411,32.5372,-92.3597,CALHOUN 2 N,9,0,0.0,15.406800680167391,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00161535,30.32,-92.0444,CARENCRO,9,0,0.0,3.314049010833585,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00161565,30.1981,-91.1256,CARVILLE 2 SW,9,0,0.0,5.8366553150112335,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00161639,29.9664,-89.9761,CHALMETTE,9,0,0.0,0.0,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00161866,31.7236,-91.5408,CLAYTON,9,0,0.0,22.549393941676463,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00161891,30.8544,-91.0092,CLINTON FORESTRY HQ,9,9,100.0,38.28885526886353,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00161899,30.8178,-90.9733,CLINTON 5 SE,9,0,0.0,35.77317671846321,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00161941,31.5183,-92.7142,COLFAX,9,0,0.0,32.58200391515989,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00161979,32.1672,-92.1078,COLUMBIA LOCK,9,0,0.0,38.50083369679788,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00162002,29.9953,-90.8178,CONVENT 2S,9,0,0.0,3.0806605245811527,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162121,32.8869,-93.4569,COTTON VALLEY 5 NNW,9,0,0.0,33.03092467046026,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162144,32.0075,-93.2694,COUSHATTA GRAND BAYOU,9,9,100.0,34.03294555082594,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00162151,30.5269,-90.2147,COVINGTON 8 WNW,9,0,0.0,10.71602538642014,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162154,30.5131,-90.09,COVINGTON 3 NE,9,0,0.0,1.700537907432772,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162212,30.2411,-92.3475,CROWLEY 2 NE,9,0,0.0,27.80003480962503,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00162217,32.2428,-91.5889,CROWVILLE,9,9,100.0,59.939748517931186,Rural,0,0,0.0,True,50.0,Rita,Before
USC00162350,30.4803,-90.9614,DENHAM SPRINGS,9,0,0.0,4.17391801943674,Coastal,9,1,11.11,False,5.56,Rita,Before
USC00162367,30.8428,-93.2869,DE RIDDER,9,0,0.0,0.0,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162534,30.0719,-91.0278,DONALDSONVILLE 4 SW,9,0,0.0,7.909844964335464,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162536,30.0992,-90.9269,DONALDSONVILLE 4E,9,0,0.0,0.0,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162641,30.7414,-93.1389,DRY CREEK 8NW,9,0,0.0,19.782327459516477,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00162812,31.1042,-92.705,ELMER 2 SW,9,0,0.0,30.92725238182415,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00162981,30.4917,-92.4303,EUNICE,9,0,0.0,37.34794777758252,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00163079,32.7736,-92.4086,FARMERVILLE,9,0,0.0,33.1618405686035,Coastal,9,0,0.0,False,0.0,Rita,Before
USC00163165,30.5506,-90.1919,FOLSOM 6 S,9,0,0.0,9.813321960577087,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00163313,29.8233,-91.5442,FRANKLIN 3 NW,9,0,0.0,28.449556700468737,Coastal,9,4,44.44,True,22.22,Rita,Before
USC00163322,30.8353,-90.1625,FRANKLINTON #2,9,0,0.0,43.079314138814105,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00163331,30.7842,-90.2022,FRANKLINTON 5 SW,9,9,100.0,37.30695104785413,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00163433,29.4631,-90.3072,GALLIANO,9,0,0.0,43.306148934271604,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00163695,30.2033,-90.9225,GONZALES,9,0,0.0,6.987502613907835,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00163741,31.4358,-92.8828,GORUM FIRE TWR,9,0,0.0,43.7175312261092,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00163800,30.4183,-92.0442,GRAND COTEAU,9,0,0.0,13.05174508088985,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00163804,31.8078,-93.0867,GRAND ECORE,9,0,0.0,1.9555854485483273,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00163807,29.2414,-89.9914,GRAND ISLE,9,0,0.0,73.43238273596889,Rural,9,2,22.22,True,11.11,Rita,Before
USC00163829,29.9169,-90.0617,GRETNA,9,0,0.0,0.0,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00163867,30.5589,-90.9855,GREENWELL SPRINGS,9,0,0.0,8.61882738390735,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00163877,32.4175,-94.0003,GREENWOOD FIRE TWR,9,0,0.0,5.68942359672576,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00163979,29.8894,-93.4022,HACKBERRY 8 SSW,9,0,0.0,33.00718196438607,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00163981,29.9872,-93.2694,HACKBERRY 4NE,9,9,100.0,21.029379217986627,Coastal,0,0,0.0,True,50.0,Rita,Before
USC00164030,30.5031,-90.3772,HAMMOND 5 E,9,0,0.0,7.55128099477585,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00164034,30.4878,-90.4875,HAMMOND,9,0,0.0,0.0,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164050,31.9272,-93.3103,HANNA 4 SSE,9,0,0.0,29.14255105260005,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164131,32.9683,-93.1297,HAYNESVILLE,9,0,0.0,40.38941476319717,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164288,31.3747,-93.3911,HODGES GARDENS,9,0,0.0,40.283817542228306,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00164355,32.81,-93.0625,HOMER 1N,9,0,0.0,32.17933779217488,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164398,32.8867,-93.8733,HOSSTON,9,0,0.0,38.293373354589185,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164407,29.6408,-90.8161,HOUMA,9,0,0.0,4.320632891692207,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164573,30.8331,-91.1261,JACKSON 3E,9,0,0.0,32.670927362822205,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164592,32.3483,-93.2014,JAMESTOWN,9,0,0.0,34.748331063994854,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164674,29.9594,-91.7111,JEANERETTE 5 NW,9,0,0.0,10.792452920737222,Coastal,9,3,33.33,True,16.66,Rita,Before
USC00164696,31.6783,-92.1289,JENA,9,0,0.0,47.921356075414394,Coastal,9,2,22.22,True,11.11,Rita,Before
USC00164700,30.2003,-92.6642,JENNINGS,9,0,0.0,52.83190635345319,Rural,9,3,33.33,True,16.66,Rita,Before
