ID,LAT,LON,NAME
USC00164732,32.255,-92.6544,JONESBORO 4 ENE
USC00164735,32.2239,-92.7069,JONESBORO #2
USC00164739,31.4825,-91.8628,JONESVILLE LOCKS
USC00164775,29.9942,-92.2825,KAPLAN
USC00164816,32.355,-93.8619,KEITHVILLE
USC00164859,30.9433,-90.5117,KENTWOOD
USC00164931,32.4169,-93.4428,KORAN
USC00165021,30.2192,-92.065,LAFAYETTE
USC00165065,30.0206,-92.7681,LAKE ARTHUR 7 SW
USC00165072,30.3014,-93.2689,LAKE CHARLES 7 NW
USC00165074,30.2544,-93.2186,LAKE CHARLES 2 N
USC00165076,30.2142,-93.2494,LAKE CHARLES PORT
USC00165090,32.8153,-91.1733,LAKE PROVIDENCE
USC00165146,31.3731,-91.9053,LARTO LAKE
USC00165266,31.1417,-93.2397,LEESVILLE
USC00165287,31.0517,-93.2789,LEESVILLE 6 SSW
USC00165296,29.7869,-92.2083,LELAND BOWMAN LOCK
USC00165430,30.9336,-90.57,LIVERPOOL 6W
USC00165438,30.5197,-90.7544,LIVINGSTON
USC00165522,31.9672,-94.0003,LOGANSPORT
USC00165610,30.0306,-89.9636,LOUISIANA NATURE CTR
USC00165620,30.3644,-91.1672,LSU BEN-HUR FARM
USC00165624,29.5814,-89.8222,LSU CITRUS RSCH STN
USC00165630,31.1783,-92.4108,LSU DEAN LEE RSCH STN
USC00165783,30.0389,-90.6936,LUTCHER
USC00165874,32.0711,-93.7589,MANSFIELD 4 NW
USC00165892,31.5769,-93.4817,MANY
USC00165896,31.5119,-93.62,MANY 9 WSW
USC00165920,31.1286,-92.0644,MARKSVILLE
USC00165926,29.7853,-90.1158,MARRERO 9 SSW
USC00165935,32.0775,-93.2167,MARTIN FIRE TWR
USC00166157,29.9903,-90.1431,METAIRIE
USC00166244,32.6053,-93.2947,MINDEN
USC00166314,32.4936,-92.0319,MONROE DELTA CC
USC00166364,32.7053,-93.9603,MOORINGSPORT 1 N
USC00166394,29.6833,-91.1761,MORGAN CITY
USC00166431,30.2944,-93.2083,MOSS BLUFF
USC00166466,30.9503,-90.3061,MT HERMON 2W
USC00166561,29.9342,-91.0164,NAPOLEONVILLE
USC00166582,31.7722,-93.0956,NATCHITOCHES
USC00166657,30.0292,-91.8844,NEW IBERIA AP - ACADIANA RGNL
USC00166666,29.9508,-90.0511,NEW ORLEANS ALGIERS
USC00166686,30.7267,-91.3672,NEW ROADS 5 NE
USC00166808,30.9678,-91.1003,NORWOOD
USC00166836,30.8214,-92.6697,OAKDALE
USC00166866,32.8642,-91.38,OAK GROVE
USC00166868,32.6228,-91.7764,OAK RIDGE
USC00166911,30.7531,-90.9939,OAKNOLIA 2N
USC00166938,30.6036,-92.7739,OBERLIN FIRE TWR
USC00166968,30.2869,-93.1444,OLD TOWN BAY
USC00166978,31.8922,-92.2422,OLLA
USC00166995,30.5081,-92.0925,OPELOUSAS
USC00167096,29.7892,-90.4286,PARADIS 7 S
USC00167304,30.7111,-90.7525,PINE GROVE FIRE TWR
USC00167312,32.7547,-91.535,PIONEER 6 W
USC00167344,32.8922,-93.645,PLAIN DEALING
USC00167366,30.3214,-91.2517,PLAQUEMINE 2 N
USC00167425,30.4297,-90.3631,PONCHATOULA 4 E
USC00167448,30.4508,-91.2183,PORT ALLEN
USC00167590,32.3644,-92.7125,QUITMAN 2
USC00167651,30.5114,-93.2172,RAGLEY 1W
USC00167691,32.4936,-91.7486,RAYVILLE
USC00167729,31.2544,-91.96,RED RVR LOCK #1
USC00167732,31.1872,-92.2906,RED RIVER LOCK # 2
USC00167738,32.4219,-93.6381,RED RVR RSCH STN
USC00167767,30.0564,-90.5803,RESERVE
USC00167924,32.3556,-93.6425,ROBSON
USC00167932,29.7286,-92.8181,ROCKEFELLER WL REFUGE
USC00168046,30.9461,-93.2789,ROSEPINE RSCH STN
USC00168067,32.51,-92.6503,RUSTON LA TECH
USC00168094,32.3625,-93.14,SAILES FIRE TWR
USC00168108,29.8722,-89.83,ST BERNARD
USC00168136,30.7775,-91.3769,ST FRANCISVILLE
USC00168139,30.2725,-91.0994,ST GABRIEL
USC00168163,31.9497,-91.2336,ST JOSEPH 3 N
USC00168181,30.0858,-91.8694,ST MARTINVILLE 3 SW
USC00168436,32.5158,-93.7447,SHREVEPORT DWTN
USC00168444,32.3794,-93.8019,SHREVEPORT SOUTHERN HILLS
USC00168539,30.265,-89.7697,SLIDELL
USC00168669,32.9006,-92.5714,SPEARSVILLE FIRE TWR
USC00168683,32.9922,-93.4417,SPRINGHILL
USC00168785,32.7025,-92.0814,STERLINGTON
USC00168831,30.2383,-93.3447,SULPHUR
USC00168861,30.6433,-89.9239,SUN
USC00168906,30.5325,-89.8742,TALISHEEK
USC00168923,32.3994,-91.1842,TALLULAH
USC00168941,29.91,-90.0342,TERRYTOWN 3S
USC00168945,30.5981,-90.4472,TICKFAW 3 ENE
USC00169013,29.7547,-90.7747,THIBODAUX 4 SE
USC00169074,31.2022,-93.5725,TOLEDO BEND LAKE
USC00169357,31.5653,-91.4333,VIDALIA #2
USC00169369,30.695,-92.2664,VILLE PLATTE
USC00169392,32.9033,-93.9819,VIVIAN
USC00169480,30.5622,-90.9214,WATSON 3 ESE
USC00169631,32.46,-92.1483,W MONROE
USC00169803,31.9622,-92.6561,WINNFIELD 3 N
USC00169804,32.1411,-91.7089,WINNSBORO 2 SE
USC00169806,32.0997,-91.7022,WINNSBORO 5 SSE
USC00169809,32.0294,-92.6553,WINONA FIRE TWR
USC00169930,30.6814,-91.125,ZACHARY
USC00169980,31.6597,-93.6633,ZWOLLE 2 NW
USC00220039,33.3117,-89.1667,ACKERMAN
USC00220218,30.2208,-89.4978,ANSLEY
USC00220521,30.3758,-89.5989,BAY ST LOUIS NASA
USC00220523,31.9694,-89.2889,BAY SPRINGS
USC00220585,31.2353,-88.9189,BEAUMONT EXPSTATION
USC00220660,33.1772,-90.4919,BELZONI
USC00220792,30.3931,-89.0008,BILOXI
USC00220891,33.2781,-88.7931,BLUFF LAKE
USC00221094,31.5447,-90.4581,BROOKHAVEN CITY
USC00221174,31.5475,-88.5172,BUCKATUNNA 1 NE
USC00221389,32.6714,-90.0361,CANTON 4N
USC00221489,32.7506,-89.5389,CARTHAGE
USC00221578,31.0942,-91.0686,CENTREVILLE
USC00221852,31.6419,-89.5572,COLLINS
USC00221860,32.42,-88.7603,COLLINSVILLE 7 SE
USC00221865,31.2503,-89.8361,COLUMBIA
USC00221880,33.4678,-88.3847,COLUMBUS
USC00222034,32.0853,-88.5297,CRANDALL 8 N
USC00222046,33.2778,-88.7008,CRAWFORD 5 W
USC00222094,31.9461,-90.3775,CRYSTAL SPRINGS EXP STN
USC00222281,32.7656,-88.7444,DE KALB 4 W
USC00222385,31.9544,-89.9328,D'LO 2 SW
